鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
萬華區,房地(土地+建物),臺北市萬華區國興路1~30號,16.78,住,,,1051124,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.84,3,2,1,有,有,9000000,150401.0,,0.0,0,共有人數2人。含增建或未登記建物。,RPVNMLNKJHMFFBA57CA,121.50851580000001,25.0236573
大同區,房地(土地+建物),臺北市大同區承德路三段8巷1~30號,29.0,住,,,1051124,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750609.0,121.26,3,2,2,有,無,22050000,181841.0,,0.0,0,含增建或未登記建物。,RPTNMLRKJHMFFBA77CA,121.51858200000001,25.0633359
文山區,房地(土地+建物)+車位,臺北市文山區車前路1~30號,19.21,商,,,1051115,土地1建物1車位2,十八層,三十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040427.0,272.76,3,2,2,有,有,46500000,201761.0,坡道平面,66.08,4800000,,RPQNMLQJKHMFFAA27CA,121.54115700000001,24.991249
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路423巷31~60號,40.52,住,,,1051202,土地4建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970103.0,189.3,3,1,1,有,有,21750000,114897.0,坡道平面,0.0,0,權利人共二人汽車位一個機車位二個,RPVNMLSKJHMFFBA08CA,121.500115,25.0212753
萬華區,房地(土地+建物),臺北市萬華區成都路151~180號,3.62,商,,,1051228,土地2建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960622.0,48.53,1,1,1,有,有,8500000,175149.0,,0.0,0,陽台外推,RPTOMLRKJHMFFBA87CA,121.50310900000001,25.043560999999997
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段241~270號,37.3,商,,,1051226,土地2建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010918.0,346.89,4,1,3,有,有,56000000,161434.0,坡道平面,64.18,0,,RPUOMLSKJHMFFBA08CA,121.518774,25.071054
內湖區,房地(土地+建物),臺北市內湖區星雲街168巷31~60號,10.36,住,,,1051220,土地1建物1車位0,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860124.0,60.35,1,1,1,有,有,10050000,166529.0,,0.0,0,增建夾層,RPWNMLNLJHMFFCA87CA,121.5970285,25.079957999999998
中山區,房地(土地+建物),臺北市中山區建國北路一段33巷31~60號,27.0,商,,,1051216,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701230.0,114.09,3,2,2,有,無,9000000,78885.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLQKJHMFFCA87CA,121.5393044,25.047840100000002
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段421~450號,10.14,住,,,1051220,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980629.0,69.58,2,1,1,有,有,14000000,201207.0,升降機械,11.4,0,,RPORMLNKJHMFFCA37CA,121.604072,25.0711048
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段72巷61~90號,31.11,住,,,1051210,土地1建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830729.0,160.16,4,2,2,有,有,19100000,119256.0,坡道平面,0.0,0,內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。含增建或未登記建物。,RPQQMLMKJHMFFCA37CA,121.5910689,25.0883085
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段61~90號,26.98,商,,,1051215,土地2建物1車位3,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020607.0,311.67,4,2,2,有,有,63950000,273843.0,坡道平面,105.53,7500000,,RPURMLNKJHMFFCA97CA,121.5925231,25.0819946
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷61~90號,47.14,住,,,1051219,土地1建物1車位3,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041015.0,367.78,3,2,2,有,有,56370000,167519.0,坡道平面,66.5,5900000,,RPVRMLNKJHMFFCA08CA,121.56288870000002,25.0868247
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路116巷31~60號,110.7,住,,,1041215,土地1建物1車位3,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,991005.0,456.59,2,2,3,有,有,146088580,319956.0,升降機械,40.83,0,,RPORMLMKJHMFFCA27CA,121.55427720000002,25.078135
內湖區,房地(土地+建物),臺北市內湖區星雲街33巷1~30號,37.41,住,,,1051206,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761019.0,108.0,3,2,2,有,有,14400000,133333.0,,0.0,0,,RPTNMLNKJHMFFCA47CA,121.5912862,25.079228
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,3.64,商,,,1051206,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,631113.0,31.03,0,0,0,無,有,5200000,167580.0,,0.0,0,,RPXPMLNKJHMFFCA08CA,121.52560690000001,25.055166800000002
中山區,房地(土地+建物),臺北市中山區吉林路361~390號,12.61,住,,,1060103,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681219.0,77.12,2,2,2,有,有,13200000,171162.0,,0.0,0,,RPQOMLLKJHMFFCA07CA,121.53036189999999,25.0648696
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,3.65,商,,,1051222,土地1建物1車位0,五層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,660606.0,29.28,1,1,1,有,有,4700000,160519.0,,0.0,0,,RPSOMLLKJHMFFCA27CA,121.5265779,25.066738600000004
內湖區,房地(土地+建物),臺北市內湖區東湖路7巷1~30號,29.94,商,,,1051216,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,761002.0,146.83,3,1,2,有,有,18000000,122591.0,,0.0,0,,RPRPMLLKJHMFFCA27CA,121.6126784,25.069316
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段661~690號,18.43,其他,,,1051213,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,991123.0,176.84,3,2,2,有,有,32600000,184347.0,坡道平面,45.09,0,,RPUPMLLKJHMFFCA57CA,121.575526,25.0802328
中山區,房地(土地+建物),臺北市中山區撫順街41巷1~30號,3.02,商,,,1051205,土地1建物1車位0,六層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,780119.0,25.09,1,0,1,有,有,4480000,178557.0,,0.0,0,含增建或未登記建物。,RPPPMLKKJHMFFCA96CA,121.51941470000001,25.0636307
大安區,房地(土地+建物),臺北市大安區大安路一段84巷1~30號,18.3,商,,,1051112,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.02,2,2,2,有,無,36000000,305033.0,,0.0,0,含增建或未登記建物。,RPRNMLNKJHMFFFA67DA,121.54622309999999,25.0396433
文山區,房地(土地+建物),臺北市文山區萬美街二段61~90號,20.09,住,,,1051124,土地2建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870213.0,90.53,5,2,1,有,有,13100000,144703.0,,0.0,0,,RPWNMLNKJHMFFAA67DA,121.56349669999999,25.0044921
大同區,房地(土地+建物),臺北市大同區環河北路二段151~180號,21.1,住,,,1051214,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731120.0,98.9,3,1,2,有,無,9900000,100101.0,,0.0,0,含增建或未登記建物。,RPWNMLNKJHMFFBA77DA,121.5091282,25.067355600000003
萬華區,房地(土地+建物)+車位,臺北市萬華區德昌街1~30號,30.92,住,,,1051204,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880409.0,123.38,2,2,2,有,有,17500000,141838.0,坡道平面,0.0,0,含增建或未登記建物。,RPPNMLOKJHMFFBA17DA,121.5000983,25.025368399999998
大安區,房地(土地+建物),臺北市大安區敦化南路二段81巷31~60號,23.81,其他,,,1051216,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691021.0,125.78,3,2,2,有,有,25800000,205120.0,,0.0,0,,RPPOMLKLJHMFFFA27CA,121.55010829999999,25.0300712
中山區,房地(土地+建物),臺北市中山區民權東路三段60巷3弄1~30號,28.5,住,,,1051121,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731130.0,132.08,4,2,2,有,有,30516800,231048.0,,0.0,0,含增建或未登記建物。,RPQNMLOKJHMFFCA37DA,121.54256399999998,25.061501999999997
中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段181~210號,36.21,住,,,1051129,土地2建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,981008.0,332.94,4,2,2,有,有,77000000,270972.0,坡道平面,67.23,5000000,含增建或未登記建物。,RPXNMLLLJHMFFCA87DA,121.53723559999999,25.0616565
中山區,房地(土地+建物)+車位,臺北市中山區長安東路一段56巷7弄1~30號,14.26,商,,,1060104,土地1建物1車位1,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050825.0,71.54,1,1,1,有,有,16880000,235952.0,塔式車位,11.38,0,建商與地主合建案。,RPQOMLOLJHMFFCA57DA,121.52986909999998,25.0469325
中山區,房地(土地+建物)+車位,臺北市中山區長安東路一段56巷7弄1~30號,14.32,商,,,1060104,土地1建物1車位1,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050825.0,71.8,1,1,1,有,有,17100000,238162.0,塔式車位,11.38,0,建商與地主合建案。,RPUOMLOLJHMFFCA97DA,121.52986909999998,25.0469325
內湖區,房地(土地+建物),臺北市內湖區康寧路一段156巷32弄1~30號,26.87,住,,,1051210,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.03,2,2,1,有,無,9500000,128326.0,,0.0,0,,RPRPMLKLJHMFFCA37DA,121.5936851,25.077568
大安區,房地(土地+建物),臺北市大安區信義路四段241~270號,10.69,商,,,1051201,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.25,3,2,2,有,有,10550000,91540.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLTKJHMFFFA38CA,121.5535568,25.0334328
大安區,房地(土地+建物),臺北市大安區瑞安街208巷11弄1~30號,26.94,住,,,1051126,土地8建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770331.0,129.19,3,2,2,有,無,28920000,223856.0,,0.0,0,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。,RPSOMLNKJHMFFFA77CA,121.5406953,25.0286424
大安區,房地(土地+建物),臺北市大安區永康街41巷1~30號,24.5,住,,,1050904,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740125.0,83.91,2,2,1,有,無,20800000,247885.0,,0.0,0,,RPSNMLNKJHMFFFA67CA,121.529673,25.030493
大安區,房地(土地+建物),臺北市大安區忠孝東路四段223巷1~30號,15.01,住,,,1051122,土地3建物1車位0,一層，騎樓,七層,店面(店鋪),住家用,鋼筋混凝土造,631115.0,63.26,0,0,0,無,無,8809600,139260.0,,0.0,0,二親等買賣,RPUNMLNKJHMFFFA87CA,121.5440557,25.0418391
萬華區,房地(土地+建物)+車位,臺北市萬華區臺北市萬華區萬大路423巷31~60號,6.52,住,,,1051215,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970103.0,31.55,3,2,2,有,有,3970000,125832.0,坡道平面,0.0,0,,RPUOMLNKJHMFFBA67DA,121.50110600000001,25.023741
萬華區,房地(土地+建物)+車位,臺北市萬華區臺北市萬華區萬大路423巷31~60號,34.0,住,,,1051215,土地4建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970103.0,157.75,3,2,2,有,有,19830000,125705.0,坡道平面,0.0,0,,RPVOMLNKJHMFFBA77DA,121.50110600000001,25.023741
中正區,房地(土地+建物),臺北市中正區莒光路91~120號,21.5,住,,,1051227,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,73.77,1,1,1,有,無,8350000,113190.0,,0.0,0,,RPOOMLKKKHMFFAA76DA,121.50491979999998,25.031173499999998
文山區,房地(土地+建物)+車位,臺北市文山區久康街24巷1~30號,13.78,住,,,1051204,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,960427.0,77.4,2,2,1,有,有,10750000,143924.0,塔式車位,13.13,1500000,含增建或未登記建物。,RPPNMLOKJHMFFAA07DA,121.5655223,24.9891734
大安區,房地(土地+建物),臺北市大安區忠孝東路三段151~180號,16.13,住,,,1051126,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760423.0,89.51,4,2,2,有,有,20380000,227684.0,,0.0,0,含增建或未登記建物。,RPSNMLNLJHMFFFA87DA,121.5382689,25.0417641
士林區,房地(土地+建物),臺北市士林區天母西路31~60號,20.1,商,,,1051201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690207.0,86.73,2,2,1,有,有,18000000,207541.0,,0.0,0,含增建或未登記建物。,RPPQMLNKJHMFFEA67DA,121.52775659999999,25.1185796
士林區,房地(土地+建物),臺北市士林區福林路255巷1~30號,33.62,住,,,1051101,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740213.0,98.1,3,2,1,有,無,13500000,137615.0,,0.0,0,含增建或未登記建物。權利人共2人,RPTOMLNKJHMFFEA87DA,121.5326322,25.0965579
士林區,房地(土地+建物),臺北市士林區中正路691~720號,14.1,住,,,1051201,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870810.0,68.3,2,1,1,有,有,9900000,144949.0,,0.0,0,含增建或未登記建物。權利人共2人,RPUOMLNKJHMFFEA97DA,121.50735800000001,25.085334
北投區,房地(土地+建物),臺北市北投區行義路130巷1~30號,24.36,住,,,1051201,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701005.0,150.42,4,2,2,有,有,13900000,92408.0,,0.0,0,含增建或未登記建物。,RPWOMLNKJHMFFEA18DA,121.5258133,25.1240896
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街99巷1~30號,21.68,住,,,1040524,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051108.0,157.34,3,2,2,有,有,27200000,222004.0,坡道平面,45.18,2300000,1.本案房地交易總價含車位價款230萬元整。2.建物清冊持分內公設建號包含車位持分及面積。,RPWNMLRJKHMFFBA08CA,121.51786609999998,25.0659212
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街99巷1~30號,23.51,住,,,1050903,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051108.0,166.44,2,2,2,有,有,23550000,175243.0,坡道平面,45.18,2300000,1.本案房地交易總價含車位價款230萬元整。2.建物清冊持分內公設建號包含車位持分及面積。,RPXNMLRJKHMFFBA18CA,121.51786609999998,25.0659212
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街99巷1~30號,25.99,住,,,1040603,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051108.0,180.0,4,2,1,有,有,28600000,195075.0,坡道平面,45.18,2300000,1.本案房地交易總價含車位價款230萬元整。2.建物清冊持分內公設建號包含車位持分及面積。,RPOOMLRJKHMFFBA37CA,121.51786609999998,25.0659212
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街99巷1~30號,24.03,住,,,1040825,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051108.0,170.04,2,2,2,有,有,24200000,174596.0,坡道平面,45.18,2400000,1.本案房地交易總價含車位價款240萬元整。2.建物清冊持分內公設建號包含車位持分及面積。,RPQOMLRJKHMFFBA57CA,121.51786609999998,25.0659212
大同區,房地(土地+建物),臺北市大同區昌吉街99巷1~30號,13.65,住,,,1050818,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051108.0,76.86,2,1,1,有,有,15600000,202966.0,,0.0,0,,RPROMLRJKHMFFBA67CA,121.51786609999998,25.0659212
萬華區,房地(土地+建物),臺北市萬華區萬大路571~600號,94.0,住,,,1051216,土地3建物2車位0,全,三層,透天厝,住家用,加強磚造,,208.86,4,2,2,有,無,21000000,100546.0,,0.0,0,,RPSOMLRJKHMFFBA77CA,121.495949,25.0175459
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段331~360號,27.08,住,,,1060103,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031023.0,179.07,3,2,2,有,有,31179600,174110.0,坡道平面,41.5,0,向政府機關承購之案件。,RPXPMLMKJHMFFCA97CA,121.59151499999999,25.083277
內湖區,房地(土地+建物),臺北市內湖區星雲街68巷1~30號,27.26,住,,,1051210,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690719.0,95.36,3,2,2,有,有,12500000,131082.0,,0.0,0,含增建或未登記建物。,RPTNMLMKJHMFFCA37CA,121.5923507,25.078751899999997
中正區,房地(土地+建物)+車位,臺北市中正區杭州南路一段71巷1~30號,43.81,住,,,1051226,土地3建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,239.84,3,2,2,有,有,44680000,216430.0,坡道平面,42.64,2000000,,RPPNMLQJKHMFFBA27CA,121.5261387,25.0397176
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷1~30號,7.23,商,,,1051212,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970813.0,78.34,2,1,2,有,無,12000000,153178.0,,0.0,0,二親等買賣親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。,RPROMLRKJHMFFCA77CA,121.527974,25.061014
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段56巷151~180號,37.45,住,,,1051216,土地1建物1車位2,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981211.0,250.51,4,2,2,有,有,31800000,126941.0,坡道平面,79.74,0,,RPUOMLKLJHMFFCA47CA,121.611623,25.0705729
萬華區,房地(土地+建物),臺北市萬華區西藏路121~150號,19.5,住,,,1051204,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640923.0,71.28,3,1,2,有,無,9760000,136925.0,,0.0,0,,RPWOMLSKJHMFFBA28CA,121.502601,25.029536
萬華區,建物,臺北市萬華區寶興街65巷1~30號,0.0,,,,1051129,土地0建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041211.0,135.72,2,2,1,有,有,6600000,48630.0,升降機械,11.05,0,,RPQOMLMJKHMFFBA07CA,121.49434099999999,25.026734
中正區,房地(土地+建物)+車位,臺北市中正區中華路一段95巷1~30號,35.07,商,,,1051121,土地1建物1車位2,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050622.0,491.53,0,0,0,無,無,137280000,326488.0,坡道平面,91.27,6600000,,RPQNMLQLJHMFFBA47CA,121.5106925,25.0475499
萬華區,房地(土地+建物),臺北市萬華區環河南路二段151~180號,15.09,其他,,,1051228,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690516.0,94.79,3,1,1,有,有,10000000,105496.0,,0.0,0,,RPQOMLMKJHMFFBA07CA,121.4930436,25.0336123
文山區,房地(土地+建物),臺北市文山區木新路三段45巷7弄1~30號,33.89,住,,,1051213,土地7建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,117.02,3,2,2,有,無,13600000,116219.0,,0.0,0,,RPQNMLMKJHMFFAA86CA,121.5644006,24.9821797
文山區,房地(土地+建物),臺北市文山區木柵路三段25巷1~30號,16.93,住,,,1051212,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930701.0,53.82,2,1,1,有,有,8500000,157934.0,,0.0,0,含增建或未登記建物。,RPSNMLMKJHMFFAA07CA,121.565119,24.988707
文山區,房地(土地+建物),臺北市文山區景華街128巷31~60號,25.65,住,,,1051128,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720902.0,99.41,3,2,1,有,有,9700000,97576.0,,0.0,0,含增建或未登記建物。,RPTNMLMKJHMFFAA17CA,121.54804329999999,24.995018899999998
文山區,房地(土地+建物)+車位,臺北市文山區福興路106巷1~30號,21.03,住,,,1051118,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990819.0,122.74,2,1,1,有,有,13000000,105906.0,坡道平面,40.49,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內。,RPQOMLMKJHMFFAA96CA,121.55174109999999,25.0021429
文山區,房地(土地+建物),臺北市文山區木柵路二段31~60號,8.83,商,,,1051207,土地1建物1車位0,一層，二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600515.0,33.36,2,2,2,有,無,5666666,169864.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXOMLTKJHMFFAA38CA,121.559671,24.988851
文山區,房地(土地+建物),臺北市文山區萬壽路61~90號,26.01,住,,,1051125,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961023.0,54.01,1,1,1,有,有,7000000,129606.0,,0.0,0,,RPUOMLTKJHMFFAA08CA,121.57929640000002,24.9892112
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路331~360號,53.44,住,,,1051206,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880318.0,201.03,4,2,2,有,有,35000000,174103.0,坡道平面,0.0,0,,RPOQMLPLJHMFFCA57CA,121.60359,25.073520000000002
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.08,商,,,1051228,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602.0,120.33,2,1,1,有,有,22580000,273952.0,坡道平面,45.39,2050000,,RPPPMLSJKHMFFCA77CA,121.527974,25.061014
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.62,商,,,1051228,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602.0,125.69,2,1,1,有,有,23880000,272281.0,坡道平面,46.25,2250000,,RPQPMLSJKHMFFCA87CA,121.527974,25.061014
中山區,房地(土地+建物)+車位,臺北市中山區植福路286巷31~60號,47.95,其他,,,1051221,土地1建物1車位2,七層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229.0,433.91,0,0,0,無,有,164580000,379295.0,坡道平面,75.8,0,,RPSNMLKKKHMFFCA17CA,121.55943390000002,25.0815795
中山區,房地(土地+建物),臺北市中山區北安路821巷2弄1~30號,45.28,住,,,1051117,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650114.0,117.34,3,2,2,有,無,11300000,96301.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSOMLKKKHMFFCA27CA,121.5562817,25.0852895
信義區,房地(土地+建物),臺北市信義區光復南路421巷1~30號,21.27,住,,,1051225,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.66,3,2,2,有,無,25080000,216842.0,,0.0,0,含增建或未登記建物。,RPWPMLMKJHMFFDA97CA,121.5579595,25.036239300000002
松山區,房地(土地+建物),臺北市松山區三民路121~150號,31.75,住,,,1051209,土地1建物1車位0,一層,四層,店面(店鋪),住家用,鋼筋混凝土造,,65.3,0,0,0,無,無,32000000,490046.0,,0.0,0,,RPVOMLSKJHMFFDA38CA,121.5633312,25.061144
信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷100弄1~30號,36.47,住,,,1051227,土地1建物1車位2,十一層，見其他登記事項,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030108.0,255.74,1,1,2,有,有,45000000,175960.0,升降機械,0.0,4400000,,RPSOMLNKJHMFFDA57CA,121.57283500000001,25.017653
信義區,房地(土地+建物)+車位,臺北市信義區紫雲街61~90號,77.56,住,,,1051220,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800723.0,95.27,4,2,2,有,有,11000000,115461.0,坡道平面,29.06,0,1.親友、員工或其他特殊關係間之交易。2.買賣標的並非完整一間主建物及車位。,RPPNMLQJKHMFFDA47CA,121.575921,25.015949
信義區,房地(土地+建物),臺北市信義區永吉路181~210號,21.03,商,,,1051207,土地2建物2車位0,一層，騎樓,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701231.0,147.7,0,0,0,無,有,38000000,257278.0,,0.0,0,,RPPNMLNLJHMFFDA27CA,121.571964,25.045853
士林區,房地(土地+建物),臺北市士林區中山北路六段405巷31~60號,28.5,住,,,1051201,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731003.0,142.52,3,2,2,有,有,25500000,178922.0,,0.0,0,陽台外推本成交資訊系由不動產經紀業提供屬實,RPPNMLNKJHMFFEA27CA,121.5248822,25.1034301
士林區,房地(土地+建物),臺北市士林區士林區華齡街1~30號,30.56,住,,,1051101,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620607.0,79.17,3,2,1,有,無,8800000,111153.0,,0.0,0,,RPPNMLQKJHMFFEA57CA,121.51940659999998,25.082957999999998
北投區,房地(土地+建物),臺北市北投區致遠一路二段86巷1~30號,33.98,住,,,1051201,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671021.0,125.11,3,2,2,有,無,16000000,127887.0,,0.0,0,價格含增建。,RPTOMLMKJHMFFEA67CA,121.51334920000001,25.1128916
北投區,房地(土地+建物)+車位,臺北市北投區天母西路120巷1~30號,53.1,商,,,1051101,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,920708.0,312.06,5,2,3,有,有,58880000,188676.0,坡道平面,0.0,0,內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。含增建或未登記建物。,RPSOMLNKJHMFFEA67CA,121.5228358,25.1187308
北投區,房地(土地+建物),臺北市北投區行義路23巷1~30號,33.43,住,,,1051001,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670506.0,94.76,3,2,1,有,無,11500000,121359.0,,0.0,0,,RPPPMLLKJHMFFEA27CA,121.5258133,25.1240896
